"","File","Date","Subject","Result","TA_Tally","NIL_Tally"
"857","Ireland-seanad-minutes-2011December15-p10.html","2011/12/15","15/Dec/2011 Social Welfare Bill 2011: Committee Stage (Resumed) and Remaining Stages","        Question declared carried.","27","17"
"858","Ireland-seanad-minutes-2011December15-p17.html","2011/12/15","15/Dec/2011 Local Government (Household Charge) Bill 2011: Motion for Earlier Signature","        Question declared carried.","28","16"
"859","Ireland-seanad-minutes-2011December15-p4.html","2011/12/15","15/Dec/2011 Order of Business","        Amendment declared lost.","18","33"
"860","Ireland-seanad-minutes-2011December15-p8.html","2011/12/15","15/Dec/2011 Social Welfare Bill 2011: Committee Stage","        Question declared carried.","32","16"
"861","Ireland-seanad-minutes-2011December15-p8.html","2011/12/15","15/Dec/2011 Social Welfare Bill 2011: Committee Stage","        Question declared carried.","30","14"
"862","Ireland-seanad-minutes-2011December15-p8.html","2011/12/15","15/Dec/2011 Social Welfare Bill 2011: Committee Stage","        Question declared carried.","28","14"
"863","Ireland-seanad-minutes-2011January12-p4.html","2011/1/12","12/Jan/2011 Order of Business","Amendment declared lost.","23","28"
"864","Ireland-seanad-minutes-2011January12-p4.html","2011/1/12","12/Jan/2011 Order of Business","Amendment declared lost.","22","28"
"865","Ireland-seanad-minutes-2011January12-p7.html","2011/1/12","12/Jan/2011 Water Services: Motion","Amendment declared carried.","28","18"
"866","Ireland-seanad-minutes-2011January12-p7.html","2011/1/12","12/Jan/2011 Water Services: Motion","Question declared carried.","29","17"
"867","Ireland-seanad-minutes-2011January13-p4.html","2011/1/13","13/Jan/2011 Order of Business","Amendment declared lost.","17","29"
"868","Ireland-seanad-minutes-2011January13-p4.html","2011/1/13","13/Jan/2011 Order of Business","Amendment declared lost.","19","27"
"869","Ireland-seanad-minutes-2011January19-p11.html","2011/1/19","19/Jan/2011 Road Traffic Bill 2011: Report Stage (Resumed) and Final Stage","Amendment declared lost.","18","27"
"870","Ireland-seanad-minutes-2011January19-p12.html","2011/1/19","19/Jan/2011 Export-led Growth: Motion","Amendment declared lost.","21","29"
"871","Ireland-seanad-minutes-2011January19-p4.html","2011/1/19","19/Jan/2011 Order of Business","Amendment declared lost.","15","29"
"872","Ireland-seanad-minutes-2011January25-p4.html","2011/1/25","25/Jan/2011 Order of Business","Amendment declared lost.","16","26"
"873","Ireland-seanad-minutes-2011January28-p9.html","2011/1/28","28/Jan/2011 Finance Bill 2011: Second Stage","[472]Question declared carried.","28","21"
"874","Ireland-seanad-minutes-2011January29-p10.html","2011/1/29","29/Jan/2011 Finance Bill 2011 [Certified Money Bill]: Report and Final Stages","Recommendation declared lost.","25","26"
"875","Ireland-seanad-minutes-2011January29-p10.html","2011/1/29","29/Jan/2011 Finance Bill 2011 [Certified Money Bill]: Report and Final Stages","Question declared carried.","30","20"
"876","Ireland-seanad-minutes-2011January29-p5.html","2011/1/29","29/Jan/2011 Finance Bill 2011 [Certified Money Bill]: Committee Stage (Resumed)","Recommendation declared lost.","24","29"
"877","Ireland-seanad-minutes-2011January29-p7.html","2011/1/29","29/Jan/2011 Finance Bill 2011 [Certified Money Bill]: Committee Stage (Resumed)","Recommendation declared lost.","25","28"
"878","Ireland-seanad-minutes-2011January29-p7.html","2011/1/29","29/Jan/2011 Finance Bill 2011 [Certified Money Bill]: Committee Stage (Resumed)","Question declared carried.","28","24"
"879","Ireland-seanad-minutes-2011January29-p9.html","2011/1/29","29/Jan/2011 Finance Bill 2011 [Certified Money Bill]: Committee Stage (Resumed)","[527]Question declared carried.","28","23"
"880","Ireland-seanad-minutes-2011January29-p9.html","2011/1/29","29/Jan/2011 Finance Bill 2011 [Certified Money Bill]: Committee Stage (Resumed)","[536]Question declared carried.","27","23"
"881","Ireland-seanad-minutes-2011January29-p9.html","2011/1/29","29/Jan/2011 Finance Bill 2011 [Certified Money Bill]: Committee Stage (Resumed)","Question declared carried.","29","22"
"882","Ireland-seanad-minutes-2011July05-p4.html","2011/7/ 5","05/Jul/2011 Order of Business","Amendment declared lost.","18","31"
"883","Ireland-seanad-minutes-2011July05-p4.html","2011/7/ 5","05/Jul/2011 Order of Business","Question declared carried.","34","16"
"884","Ireland-seanad-minutes-2011July05-p8.html","2011/7/ 5","05/Jul/2011 Civil Law (Miscellaneous Provisions) Bill 2011: Committee Stage","Question declared carried.","28","19"
"885","Ireland-seanad-minutes-2011July06-p12.html","2011/7/ 6","06/Jul/2011 Defence (Amendment) Bill 2011: Second Stage (Resumed)","Question declared carried.","28","20"
"886","Ireland-seanad-minutes-2011July07-p10.html","2011/7/ 7","07/Jul/2011 Defence (Amendment) Bill 2011: Committee Stage","Question declared carried.","28","13"
"887","Ireland-seanad-minutes-2011July07-p11.html","2011/7/ 7","07/Jul/2011 Civil Law (Miscellaneous Provisions) Bill 2011: Report Stage","Question declared carried.","26","15"
"888","Ireland-seanad-minutes-2011July07-p13.html","2011/7/ 7","07/Jul/2011 Civil Law (Miscellaneous Provisions) Bill 2011: Report Stage (Resumed)","Question declared carried.","23","15"
"889","Ireland-seanad-minutes-2011July07-p13.html","2011/7/ 7","07/Jul/2011 Civil Law (Miscellaneous Provisions) Bill 2011: Report Stage (Resumed)","Question declared carried.","26","12"
"890","Ireland-seanad-minutes-2011July07-p4.html","2011/7/ 7","07/Jul/2011 Order of Business","[340]Amendment declared lost.","15","29"
"891","Ireland-seanad-minutes-2011July08-p8.html","2011/7/ 8","08/Jul/2011 Defence (Amendment) Bill 2011: Report and Final Stages","Question declared carried.","21"," 9"
"892","Ireland-seanad-minutes-2011July08-p8.html","2011/7/ 8","08/Jul/2011 Defence (Amendment) Bill 2011: Report and Final Stages","Question declared carried.","21"," 9"
"893","Ireland-seanad-minutes-2011July13-p4.html","2011/7/13","13/Jul/2011 Order of Business","Amendment declared lost.","16","28"
"894","Ireland-seanad-minutes-2011July19-p4.html","2011/7/19","19/Jul/2011 Order of Business","Amendment declared lost.","18","28"
"895","Ireland-seanad-minutes-2011July21-p11.html","2011/7/21","21/Jul/2011 Electoral (Amendment) Bill 2011: Committee Stage (Resumed) and Remaining Stages","Amendment declared lost.","17","24"
"896","Ireland-seanad-minutes-2011July21-p11.html","2011/7/21","21/Jul/2011 Electoral (Amendment) Bill 2011: Committee Stage (Resumed) and Remaining Stages","Question declared carried.","26","16"
"897","Ireland-seanad-minutes-2011July26-p12.html","2011/7/26","26/Jul/2011 Communications Regulation (Postal Services) Bill 2010 [Seanad Bill amended by the D&aacute;il]: Report Stage (Resumed) and Final Stage","Question declared carried.","22"," 9"
"898","Ireland-seanad-minutes-2011July26-p4.html","2011/7/26","26/Jul/2011 Order of Business","Amendment declared lost.","16","28"
"899","Ireland-seanad-minutes-2011July26-p4.html","2011/7/26","26/Jul/2011 Order of Business","Question declared carried.","31","15"
"900","Ireland-seanad-minutes-2011July26-p9.html","2011/7/26","26/Jul/2011 Environment (Miscellaneous Provisions) Bill 2011: Committee and Remaining Stages","Question declared carried.","31","15"
"901","Ireland-seanad-minutes-2011July26-p9.html","2011/7/26","26/Jul/2011 Environment (Miscellaneous Provisions) Bill 2011: Committee and Remaining Stages","[901]Question declared carried.","29","17"
"902","Ireland-seanad-minutes-2011July26-p9.html","2011/7/26","26/Jul/2011 Environment (Miscellaneous Provisions) Bill 2011: Committee and Remaining Stages","Question declared carried.","29","17"
"903","Ireland-seanad-minutes-2011July26-p9.html","2011/7/26","26/Jul/2011 Environment (Miscellaneous Provisions) Bill 2011: Committee and Remaining Stages","Question declared carried.","29","15"
"904","Ireland-seanad-minutes-2011July27-p3.html","2011/7/27","27/Jul/2011 Order of Business","Amendment declared lost.","13","29"
"905","Ireland-seanad-minutes-2011July27-p9.html","2011/7/27","27/Jul/2011 Family Home Bill 2011: Second Stage","Question declared lost.","20","23"
"906","Ireland-seanad-minutes-2011June01-p11.html","2011/6/ 1","01/Jun/2011 Smithwick Tribunal of Inquiry: Motion","Amendment declared lost.","18","32"
"907","Ireland-seanad-minutes-2011June01-p12.html","2011/6/ 1","01/Jun/2011 Tourism Sector: Motion","Amendment declared lost.","16","32"
"908","Ireland-seanad-minutes-2011June02-p4.html","2011/6/ 2","02/Jun/2011 Order of Business","Amendment declared lost.","19","32"
"909","Ireland-seanad-minutes-2011June08-p9.html","2011/6/ 8","08/Jun/2011 Water Charges: Motion","Amendment declared lost."," 4","39"
"910","Ireland-seanad-minutes-2011June08-p9.html","2011/6/ 8","08/Jun/2011 Water Charges: Motion","Amendment declared carried.","26","16"
"911","Ireland-seanad-minutes-2011June08-p9.html","2011/6/ 8","08/Jun/2011 Water Charges: Motion","Question declared carried.","26","17"
"912","Ireland-seanad-minutes-2011June16-p11.html","2011/6/16","16/Jun/2011 Finance (No. 2) Bill 2011 [Certified Money Bill]: Committee and Remaining Stages","Question declared lost.","14","28"
"913","Ireland-seanad-minutes-2011June16-p11.html","2011/6/16","16/Jun/2011 Finance (No. 2) Bill 2011 [Certified Money Bill]: Committee and Remaining Stages","Question declared carried.","28","10"
"914","Ireland-seanad-minutes-2011June16-p11.html","2011/6/16","16/Jun/2011 Finance (No. 2) Bill 2011 [Certified Money Bill]: Committee and Remaining Stages","Question declared carried.","28","11"
"915","Ireland-seanad-minutes-2011June16-p4.html","2011/6/16","16/Jun/2011 Order of Business","Amendment declared lost.","16","34"
"916","Ireland-seanad-minutes-2011June16-p4.html","2011/6/16","16/Jun/2011 Order of Business","[503]Question declared carried.","37","13"
"917","Ireland-seanad-minutes-2011June21-p4.html","2011/6/21","21/Jun/2011 Order of Business","Amendment declared lost.","19","32"
"918","Ireland-seanad-minutes-2011June21-p4.html","2011/6/21","21/Jun/2011 Order of Business","Question declared carried.","37","15"
"919","Ireland-seanad-minutes-2011June22-p4.html","2011/6/22","22/Jun/2011 Order of Business","Amendment declared lost.","16","30"
"920","Ireland-seanad-minutes-2011June28-p4.html","2011/6/28","28/Jun/2011 Order of Business","Amendment declared lost.","18","31"
"921","Ireland-seanad-minutes-2011June28-p4.html","2011/6/28","28/Jun/2011 Order of Business","Question declared carried.","25","19"
"922","Ireland-seanad-minutes-2011June29-p4.html","2011/6/29","29/Jun/2011 Order of Business","Question declared carried.","26","19"
"923","Ireland-seanad-minutes-2011June29-p5.html","2011/6/29","29/Jun/2011 Ministers and Secretaries (Amendment) Bill 2011: Second Stage","Question declared carried.","24","15"
"924","Ireland-seanad-minutes-2011June29-p6.html","2011/6/29","29/Jun/2011 Ministers and Secretaries (Amendment) Bill 2011: Committee Stage","Amendment declared carried.","29","17"
"925","Ireland-seanad-minutes-2011June29-p6.html","2011/6/29","29/Jun/2011 Ministers and Secretaries (Amendment) Bill 2011: Committee Stage","Amendment declared lost.","21","29"
"926","Ireland-seanad-minutes-2011June29-p7.html","2011/6/29","29/Jun/2011 Whistleblower Legislation: Motion","Amendment declared carried.","24","21"
"927","Ireland-seanad-minutes-2011June29-p7.html","2011/6/29","29/Jun/2011 Whistleblower Legislation: Motion","Question declared carried.","27","19"
"928","Ireland-seanad-minutes-2011November08-p5.html","2011/11/ 8","08/Nov/2011 Order of Business","Amendment declared lost.","20","30"
"929","Ireland-seanad-minutes-2011November08-p5.html","2011/11/ 8","08/Nov/2011 Order of Business","Question declared carried.","36","14"
"930","Ireland-seanad-minutes-2011November09-p4.html","2011/11/ 9","09/Nov/2011 Order of Business","Amendment declared lost.","16","31"
"931","Ireland-seanad-minutes-2011November09-p6.html","2011/11/ 9","09/Nov/2011 Order of Business (Resumed)","Amendment declared lost.","19","30"
"932","Ireland-seanad-minutes-2011November09-p6.html","2011/11/ 9","09/Nov/2011 Order of Business (Resumed)","Question declared carried.","34","15"
"933","Ireland-seanad-minutes-2011November10-p4.html","2011/11/10","10/Nov/2011 Order of Business","Amendment declared lost.","14","29"
"934","Ireland-seanad-minutes-2011November10-p4.html","2011/11/10","10/Nov/2011 Order of Business","Amendment declared lost.","14","29"
"935","Ireland-seanad-minutes-2011November10-p4.html","2011/11/10","10/Nov/2011 Order of Business","Question declared carried.","34"," 9"
"936","Ireland-seanad-minutes-2011November15-p4.html","2011/11/15","15/Nov/2011 Order of Business","Amendment declared lost.","15","28"
"937","Ireland-seanad-minutes-2011November15-p4.html","2011/11/15","15/Nov/2011 Order of Business","Question declared carried.","30","13"
"938","Ireland-seanad-minutes-2011November16-p4.html","2011/11/16","16/Nov/2011 Order of Business","Amendment declared lost.","18","29"
"939","Ireland-seanad-minutes-2011November16-p4.html","2011/11/16","16/Nov/2011 Order of Business","Amendment declared lost.","17","28"
"940","Ireland-seanad-minutes-2011November16-p4.html","2011/11/16","16/Nov/2011 Order of Business","Question declared carried.","31","14"
"941","Ireland-seanad-minutes-2011November16-p8.html","2011/11/16","16/Nov/2011 Water Services (Amendment) Bill 2011: Second Stage (Resumed)","Question declared carried.","28","12"
"942","Ireland-seanad-minutes-2011November16-p9.html","2011/11/16","16/Nov/2011 Water Services (Amendment) Bill 2011: Second Stage (Resumed)","Question declared carried.","27","11"
"943","Ireland-seanad-minutes-2011November16-p9.html","2011/11/16","16/Nov/2011 Water Services (Amendment) Bill 2011: Second Stage (Resumed)","Question declared carried.","28","12"
"944","Ireland-seanad-minutes-2011November17-p4.html","2011/11/17","17/Nov/2011 Order of Business","Amendment declared lost.","10","30"
"945","Ireland-seanad-minutes-2011November22-p4.html","2011/11/22","22/Nov/2011 Order of Business","Amendment declared lost.","17","30"
"946","Ireland-seanad-minutes-2011November22-p4.html","2011/11/22","22/Nov/2011 Order of Business","Amendment declared lost.","15","31"
"947","Ireland-seanad-minutes-2011November22-p4.html","2011/11/22","22/Nov/2011 Order of Business","Question declared carried.","29","13"
"948","Ireland-seanad-minutes-2011November23-p11.html","2011/11/23","23/Nov/2011 Water Services (Amendment) Bill 2011: Committee Stage (Resumed)","Question declared carried.","31","12"
"949","Ireland-seanad-minutes-2011November23-p11.html","2011/11/23","23/Nov/2011 Water Services (Amendment) Bill 2011: Committee Stage (Resumed)","Amendment declared lost.","10","32"
"950","Ireland-seanad-minutes-2011November23-p11.html","2011/11/23","23/Nov/2011 Water Services (Amendment) Bill 2011: Committee Stage (Resumed)","Amendment declared lost.","13","30"
"951","Ireland-seanad-minutes-2011November23-p11.html","2011/11/23","23/Nov/2011 Water Services (Amendment) Bill 2011: Committee Stage (Resumed)","[759]Question declared carried.","32","13"
"952","Ireland-seanad-minutes-2011November23-p13.html","2011/11/23","23/Nov/2011 Water Services (Amendment) Bill 2011: Committee Stage (Resumed)","Question declared carried.","31","13"
"953","Ireland-seanad-minutes-2011November23-p13.html","2011/11/23","23/Nov/2011 Water Services (Amendment) Bill 2011: Committee Stage (Resumed)","Amendment declared lost.","13","31"
"954","Ireland-seanad-minutes-2011November23-p4.html","2011/11/23","23/Nov/2011 Order of Business","[641]Amendment declared lost.","17","32"
"955","Ireland-seanad-minutes-2011November23-p4.html","2011/11/23","23/Nov/2011 Order of Business","Amendment declared lost.","13","35"
"956","Ireland-seanad-minutes-2011November23-p4.html","2011/11/23","23/Nov/2011 Order of Business","Question declared carried.","35","13"
"957","Ireland-seanad-minutes-2011November23-p9.html","2011/11/23","23/Nov/2011 Water Services (Amendment) Bill 2011: Committee Stage","Question declared carried.","30","13"
"958","Ireland-seanad-minutes-2011November23-p9.html","2011/11/23","23/Nov/2011 Water Services (Amendment) Bill 2011: Committee Stage","Question declared carried.","31","13"
"959","Ireland-seanad-minutes-2011November23-p9.html","2011/11/23","23/Nov/2011 Water Services (Amendment) Bill 2011: Committee Stage","Question declared carried.","30","13"
"960","Ireland-seanad-minutes-2011November23-p9.html","2011/11/23","23/Nov/2011 Water Services (Amendment) Bill 2011: Committee Stage","Question declared carried.","31","12"
"961","Ireland-seanad-minutes-2011November24-p4.html","2011/11/24","24/Nov/2011 Order of Business","Amendment declared lost.","15","32"
"962","Ireland-seanad-minutes-2011November24-p6.html","2011/11/24","24/Nov/2011 Water Services (Amendment) Bill 2011: Committee Stage (Resumed)","Question declared carried.","24"," 9"
"963","Ireland-seanad-minutes-2011November24-p6.html","2011/11/24","24/Nov/2011 Water Services (Amendment) Bill 2011: Committee Stage (Resumed)","Question declared carried.","24"," 9"
"964","Ireland-seanad-minutes-2011November24-p6.html","2011/11/24","24/Nov/2011 Water Services (Amendment) Bill 2011: Committee Stage (Resumed)","[871]Question declared carried.","23"," 9"
"965","Ireland-seanad-minutes-2011November24-p6.html","2011/11/24","24/Nov/2011 Water Services (Amendment) Bill 2011: Committee Stage (Resumed)","Question declared carried.","23"," 9"
"966","Ireland-seanad-minutes-2011November24-p6.html","2011/11/24","24/Nov/2011 Water Services (Amendment) Bill 2011: Committee Stage (Resumed)","Question declared carried.","23"," 9"
"967","Ireland-seanad-minutes-2011November28-p3.html","2011/11/28","28/Nov/2011 Water Services (Amendment) Bill 2011: Report and Final Stages","Question declared carried.","22","11"
"968","Ireland-seanad-minutes-2011November28-p3.html","2011/11/28","28/Nov/2011 Water Services (Amendment) Bill 2011: Report and Final Stages","Question declared carried.","24","12"
"969","Ireland-seanad-minutes-2011November28-p3.html","2011/11/28","28/Nov/2011 Water Services (Amendment) Bill 2011: Report and Final Stages","Amendment declared lost.","13","24"
"970","Ireland-seanad-minutes-2011November28-p3.html","2011/11/28","28/Nov/2011 Water Services (Amendment) Bill 2011: Report and Final Stages","Question declared carried.","25","13"
"971","Ireland-seanad-minutes-2011November29-p4.html","2011/11/29","29/Nov/2011 Order of Business","Amendment declared lost.","14","30"
"972","Ireland-seanad-minutes-2011November29-p4.html","2011/11/29","29/Nov/2011 Order of Business","Question declared carried.","31","13"
"973","Ireland-seanad-minutes-2011November30-p10.html","2011/11/30","30/Nov/2011 Community Hospital Closures: Motion","Amendment declared carried.","26","14"
"974","Ireland-seanad-minutes-2011November30-p10.html","2011/11/30","30/Nov/2011 Community Hospital Closures: Motion","Question declared carried.","26","14"
"975","Ireland-seanad-minutes-2011November30-p4.html","2011/11/30","30/Nov/2011 Order of Business","Amendment declared lost.","16","32"
"976","Ireland-seanad-minutes-2011November30-p4.html","2011/11/30","30/Nov/2011 Order of Business","Question declared carried.","37","11"
"977","Ireland-seanad-minutes-2011November30-p8.html","2011/11/30","30/Nov/2011 Road Transport Bill 2011: Committee and Remaining Stages","Amendment declared lost.","16","24"
"978","Ireland-seanad-minutes-2011October04-p4.html","2011/10/ 4","04/Oct/2011 Order of Business","Amendment declared lost.","17","30"
"979","Ireland-seanad-minutes-2011October05-p4.html","2011/10/ 5","05/Oct/2011 Order of Business","Amendment declared lost.","14","32"
"980","Ireland-seanad-minutes-2011October05-p7.html","2011/10/ 5","05/Oct/2011 Presidential Elections: Motion (Resumed)","Amendment declared carried.","22","14"
"981","Ireland-seanad-minutes-2011October05-p7.html","2011/10/ 5","05/Oct/2011 Presidential Elections: Motion (Resumed)","Question declared carried.","23","14"
"982","Ireland-seanad-minutes-2011October11-p4.html","2011/10/11","11/Oct/2011 Order of Business","Amendment declared lost.","18","28"
"983","Ireland-seanad-minutes-2011October12-p8.html","2011/10/12","12/Oct/2011 Human Trafficking and Prostitution: Motion","Amendment declared carried.","29","13"
"984","Ireland-seanad-minutes-2011October13-p4.html","2011/10/13","13/Oct/2011 Order of Business","Amendment declared lost.","15","28"
"985","Ireland-seanad-minutes-2011October13-p4.html","2011/10/13","13/Oct/2011 Order of Business","Question declared carried.","27","14"
"986","Ireland-seanad-minutes-2011October19-p7.html","2011/10/19","19/Oct/2011 Army Barracks: Motion","Amendment declared carried.","32","16"
"987","Ireland-seanad-minutes-2011October19-p7.html","2011/10/19","19/Oct/2011 Army Barracks: Motion","Question declared carried.","32","16"
"988","Ireland-seanad-minutes-2011October25-p4.html","2011/10/25","25/Oct/2011 Order of Business","Amendment declared lost.","13","27"
"989","Ireland-seanad-minutes-2011October25-p4.html","2011/10/25","25/Oct/2011 Order of Business","Question declared carried.","29","11"
"990","Ireland-seanad-minutes-2011October26-p10.html","2011/10/26","26/Oct/2011 Gender-Based Violence: Motion","Amendment declared carried.","28"," 9"
"991","Ireland-seanad-minutes-2011September14-p4.html","2011/9/14","14/Sep/2011 Order of Business","Amendment declared lost.","19","29"
"992","Ireland-seanad-minutes-2011September15-p4.html","2011/9/15","15/Sep/2011 Order of Business","Amendment declared lost.","17","26"
"993","Ireland-seanad-minutes-2011September15-p4.html","2011/9/15","15/Sep/2011 Order of Business","Question declared carried.","26","18"
"994","Ireland-seanad-minutes-2011September21-p4.html","2011/9/21","21/Sep/2011 Order of Business","[167]Amendment declared lost.","16","31"
"995","Ireland-seanad-minutes-2011September21-p9.html","2011/9/21","21/Sep/2011 Reporting of Lobbying in Criminal Legal Cases Bill 2011: Second Stage","Question declared lost.","18","27"
"996","Ireland-seanad-minutes-2011September22-p3.html","2011/9/22","22/Sep/2011 Order of Business","Question declared carried.","27","18"
"997","Ireland-seanad-minutes-2011September22-p9.html","2011/9/22","22/Sep/2011 Thirtieth Amendment of the Constitution (Houses of the Oireachtas Inquiries) Bill 2011: Committee and Remaining Stages","Question declared carried.","25"," 3"
"998","Ireland-seanad-minutes-2011September27-p4.html","2011/9/27","27/Sep/2011 Order of Business","Amendment declared lost.","14","28"
"999","Ireland-seanad-minutes-2011September29-p6.html","2011/9/29","29/Sep/2011 Order of Business (Resumed)","Amendment declared lost.","15","27"
"1000","Ireland-seanad-minutes-2012April18-p4.html","2012/4/18","18/Apr/2012 Order of Business","        Amendment declared lost.","20","30"
"1001","Ireland-seanad-minutes-2012April24-p4.html","2012/4/24","24/Apr/2012 Order of Business","        Amendment declared lost.","11","27"
"1002","Ireland-seanad-minutes-2012April25-p4.html","2012/4/25","25/Apr/2012 Order of Business","        Amendment declared lost.","12","31"
"1003","Ireland-seanad-minutes-2012April25-p7.html","2012/4/25","25/Apr/2012 Competition (Amendment) Bill 2011: Committee Stage","        Question declared carried.","29","15"
"1004","Ireland-seanad-minutes-2012April27-p3.html","2012/4/27","27/Apr/2012 Social Welfare and Pensions Bill 2012: Second Stage","        Question declared carried.","25","14"
"1005","Ireland-seanad-minutes-2012April27-p6.html","2012/4/27","27/Apr/2012 Social Welfare and Pensions Bill 2012: Committee Stage","        Amendment declared lost.","14","19"
"1006","Ireland-seanad-minutes-2012April27-p6.html","2012/4/27","27/Apr/2012 Social Welfare and Pensions Bill 2012: Committee Stage","[1194]        Question declared carried.","22"," 9"
"1007","Ireland-seanad-minutes-2012April27-p7.html","2012/4/27","27/Apr/2012 Social Welfare and Pensions Bill 2012: Committee Stage","Amendment declared lost.","14","19"
"1008","Ireland-seanad-minutes-2012April27-p7.html","2012/4/27","27/Apr/2012 Social Welfare and Pensions Bill 2012: Committee Stage","Question declared carried.","22"," 9"
"1009","Ireland-seanad-minutes-2012April30-p3.html","2012/4/30","30/Apr/2012 Social Welfare and Pensions Bill 2012: Committee Stage (Resumed)","Question declared carried.","23","15"
"1010","Ireland-seanad-minutes-2012April30-p3.html","2012/4/30","30/Apr/2012 Social Welfare and Pensions Bill 2012: Committee Stage (Resumed)","Question declared carried.","24","16"
"1011","Ireland-seanad-minutes-2012April30-p3.html","2012/4/30","30/Apr/2012 Social Welfare and Pensions Bill 2012: Committee Stage (Resumed)","Question declared carried.","26","12"
"1012","Ireland-seanad-minutes-2012April30-p3.html","2012/4/30","30/Apr/2012 Social Welfare and Pensions Bill 2012: Committee Stage (Resumed)","Question declared carried.","24","16"
"1013","Ireland-seanad-minutes-2012April30-p3.html","2012/4/30","30/Apr/2012 Social Welfare and Pensions Bill 2012: Committee Stage (Resumed)","Question declared carried.","26","14"
"1014","Ireland-seanad-minutes-2012April30-p4.html","2012/4/30","30/Apr/2012 Social Welfare and Pensions Bill 2012: Report and Final Stages","Question declared carried.","26","17"
"1015","Ireland-seanad-minutes-2012April30-p5.html","2012/4/30","30/Apr/2012 Social Welfare and Pensions Bill 2012: Motion for Earlier Signature","Question declared carried.","25","16"
"1016","Ireland-seanad-minutes-2012February01-p4.html","2012/2/ 1","01/Feb/2012 Order of Business","Question declared carried.","29","17"
"1017","Ireland-seanad-minutes-2012February01-p5.html","2012/2/ 1","01/Feb/2012 Water Services (Amendment) Bill 2011 [Seanad Bill amended by the D&aacute;il]: Report and Final Stages","Question declared carried.","31","19"
"1018","Ireland-seanad-minutes-2012February01-p6.html","2012/2/ 1","01/Feb/2012 Water Services (Amendment) Bill 2011: Motion for Earlier Signature","Question declared carried.","33","17"
"1019","Ireland-seanad-minutes-2012February01-p8.html","2012/2/ 1","01/Feb/2012 Renewable Energy: Motion","        Amendment declared lost.","11","32"
"1020","Ireland-seanad-minutes-2012February02-p4.html","2012/2/ 2","02/Feb/2012 Order of Business","        Amendment declared lost.","12","33"
"1021","Ireland-seanad-minutes-2012February07-p10.html","2012/2/ 7","07/Feb/2012 Education (Amendment) Bill 2012: Report Stage (Resumed) and Final Stage","        Amendment declared lost.","15","24"
"1022","Ireland-seanad-minutes-2012February07-p8.html","2012/2/ 7","07/Feb/2012 Education (Amendment) Bill 2012: Report Stage","        Question declared carried.","29","21"
"1023","Ireland-seanad-minutes-2012February08-p7.html","2012/2/ 8","08/Feb/2012 Investment in Education: Motion","        Amendment declared carried.","30","18"
"1024","Ireland-seanad-minutes-2012February08-p7.html","2012/2/ 8","08/Feb/2012 Investment in Education: Motion","        Question declared carried.","30","18"
"1025","Ireland-seanad-minutes-2012February09-p4.html","2012/2/ 9","09/Feb/2012 Order of Business","[440]        Amendment declared lost.","15","33"
"1026","Ireland-seanad-minutes-2012February15-p5.html","2012/2/15","15/Feb/2012 Electoral (Amendment) (Political Funding) Bill 2011: Committee Stage","[597]        Question declared carried.","29","14"
"1027","Ireland-seanad-minutes-2012February15-p5.html","2012/2/15","15/Feb/2012 Electoral (Amendment) (Political Funding) Bill 2011: Committee Stage","        Amendment declared lost.","20","31"
"1028","Ireland-seanad-minutes-2012February22-p4.html","2012/2/22","22/Feb/2012 Order of Business","        Amendment declared lost.","19","33"
"1029","Ireland-seanad-minutes-2012February23-p4.html","2012/2/23","23/Feb/2012 Order of Business","        Amendment declared lost.","17","31"
"1030","Ireland-seanad-minutes-2012February23-p4.html","2012/2/23","23/Feb/2012 Order of Business","        Amendment declared lost.","17","31"
"1031","Ireland-seanad-minutes-2012February23-p4.html","2012/2/23","23/Feb/2012 Order of Business","        Question declared carried.","35","14"
"1032","Ireland-seanad-minutes-2012February28-p4.html","2012/2/28","28/Feb/2012 Order of Business","        Amendment declared lost.","14","28"
"1033","Ireland-seanad-minutes-2012February28-p4.html","2012/2/28","28/Feb/2012 Order of Business","        Amendment declared lost.","12","28"
"1034","Ireland-seanad-minutes-2012February29-p4.html","2012/2/29","29/Feb/2012 Order of Business","        Amendment declared lost.","20","29"
"1035","Ireland-seanad-minutes-2012January18-p10.html","2012/1/18","18/Jan/2012 Rural Transport: Motion","        Amendment declared lost.","14","32"
"1036","Ireland-seanad-minutes-2012January18-p10.html","2012/1/18","18/Jan/2012 Rural Transport: Motion","[735]        Amendment declared lost.","15","32"
"1037","Ireland-seanad-minutes-2012January18-p10.html","2012/1/18","18/Jan/2012 Rural Transport: Motion","        Question declared carried.","32","14"
"1038","Ireland-seanad-minutes-2012July04-p11.html","2012/7/ 4","04/Jul/2012 Gaeltacht Bill 2012: Committee Stage (Resumed)","        Amendment declared lost.","13","24"
"1039","Ireland-seanad-minutes-2012July04-p11.html","2012/7/ 4","04/Jul/2012 Gaeltacht Bill 2012: Committee Stage (Resumed)","        Question declared carried.","26","14"
"1040","Ireland-seanad-minutes-2012July04-p12.html","2012/7/ 4","04/Jul/2012 Rent Supplements: Motion","        Amendment declared carried.","25","11"
"1041","Ireland-seanad-minutes-2012July04-p12.html","2012/7/ 4","04/Jul/2012 Rent Supplements: Motion","        Question declared carried.","25","11"
"1042","Ireland-seanad-minutes-2012July05-p6.html","2012/7/ 5","05/Jul/2012 Order of Business (Resumed)","        Amendment declared lost.","14","30"
